,beta,edge_num,gamma,lamuda10:,lamuda1:,lamuda2:,lamuda3:,lamuda4:,lamuda5:,lamuda6:,lamuda7:,lamuda8:,lamuda9:,node_num
690,0.069921875,20,0.1,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
691,0.139453125,20,0.2,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
692,0.216503906,20,0.3,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
693,0.282421875,20,0.4,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
694,0.347167969,20,0.5,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
695,0.415136719,20,0.6,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
696,0.525341797,20,0.7,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
697,0.549609375,20,0.8,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
698,0.635888672,20,0.9,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
699,0.717285156,20,1,1.335565967,4.251522605,-2.750586285,-2.350791478,-1.772909588,-0.948653027,-0.466641097,0.439708073,1,1.262784831,10
700,0.071484375,20,0.1,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
701,0.147265625,20,0.2,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
702,0.216503906,20,0.3,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
703,0.287109375,20,0.4,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
704,0.358886719,20,0.5,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
705,0.433300781,20,0.6,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
706,0.491845703,20,0.7,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
707,0.549609375,20,0.8,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
708,0.632373047,20,0.9,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
709,0.728027344,20,1,-1.937962664,4.260199559,1.968707507,1.650424646,0.458908413,-0.326629043,-0.436277551,-2.336636593,-1.449899969,-1.850834303,10
710,0.068359375,20,0.1,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
711,0.145703125,20,0.2,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
712,0.210644531,20,0.3,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
713,0.287890625,20,0.4,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
714,0.347167969,20,0.5,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
715,0.416894531,20,0.6,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
716,0.498681641,20,0.7,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
717,0.565234375,20,0.8,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
718,0.611279297,20,0.9,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
719,0.705566406,20,1,-1.0827771,4.489656134,1.985101465,-2.766698991,0.672362737,0.568484946,0.201666775,-1.892394276,-1.482714637,-0.692687052,10
720,0.068359375,20,0.1,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
721,0.139453125,20,0.2,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
722,0.216503906,20,0.3,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
723,0.280078125,20,0.4,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
724,0.361816406,20,0.5,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
725,0.421582031,20,0.6,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
726,0.478173828,20,0.7,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
727,0.555859375,20,0.8,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
728,0.634130859,20,0.9,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
729,0.711425781,20,1,-4.65E-17,4.177381689,-3.22018055,-2.181174176,2.051886703,-1.245263894,-0.848379699,0.898094311,0.367635617,7.46E-17,10
730,0.073046875,20,0.1,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
731,0.135546875,20,0.2,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
732,0.211230469,20,0.3,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
733,0.273828125,20,0.4,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
734,0.352050781,20,0.5,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
735,0.441503906,20,0.6,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
736,0.480908203,20,0.7,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
737,0.548828125,20,0.8,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
738,0.640283203,20,0.9,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
739,0.694824219,20,1,-1.773047966,4.29311229,1.417066593,1.175062925,1,0.565087531,-2.755750613,-0.507530605,-1.569402897,-1.844597257,10
740,0.072265625,20,0.1,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
741,0.137109375,20,0.2,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
742,0.220605469,20,0.3,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
743,0.280859375,20,0.4,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
744,0.350097656,20,0.5,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
745,0.424511719,20,0.6,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
746,0.504150391,20,0.7,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
747,0.564453125,20,0.8,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
748,0.632373047,20,0.9,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
749,0.723144531,20,1,-1,4.571936778,2.025223809,1.097230056,-2.432701823,-1.827790735,-1.751346721,-0.682551363,-1.83E-16,3.13E-16,10
750,0.071484375,20,0.1,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
751,0.140234375,20,0.2,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
752,0.213574219,20,0.3,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
753,0.265234375,20,0.4,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
754,0.343261719,20,0.5,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
755,0.431542969,20,0.6,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
756,0.500732422,20,0.7,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
757,0.561328125,20,0.8,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
758,0.614794922,20,0.9,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
759,0.723144531,20,1,-7.18E-17,4.242387429,-3.307787145,-2.120011856,-1.632765645,-0.636138312,1.404720075,0.430447657,0.694892234,0.924255563,10
760,0.072265625,20,0.1,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
761,0.150390625,20,0.2,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
762,0.205957031,20,0.3,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
763,0.300390625,20,0.4,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
764,0.351074219,20,0.5,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
765,0.431542969,20,0.6,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
766,0.500732422,20,0.7,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
767,0.562109375,20,0.8,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
768,0.638525391,20,0.9,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
769,0.708496094,20,1,0.346964175,4.156759333,1.983670273,-2.45461074,-2.20233226,-1.83113652,-1.352036208,-0.632830671,1.337661488,0.647891129,10
770,0.071484375,20,0.1,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
771,0.141796875,20,0.2,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
772,0.211816406,20,0.3,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
773,0.274609375,20,0.4,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
774,0.359863281,20,0.5,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
775,0.426855469,20,0.6,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
776,0.479541016,20,0.7,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
777,0.567578125,20,0.8,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
778,0.635009766,20,0.9,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
779,0.728027344,20,1,-2.25E-17,4.291537917,-2.728842075,-2.34711242,-1.586695774,-1.051296319,1.706666908,1.295486396,0.6132746,-0.193019234,10
780,0.069921875,20,0.1,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
781,0.141015625,20,0.2,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
782,0.210058594,20,0.3,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
783,0.274609375,20,0.4,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
784,0.359863281,20,0.5,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
785,0.431542969,20,0.6,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
786,0.485693359,20,0.7,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
787,0.567578125,20,0.8,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
788,0.622705078,20,0.9,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
789,0.750488281,20,1,-2.218354079,4.311622138,-2.864594942,1.702593357,1.308963104,0.406967719,0.115174716,-0.237841299,-0.909687065,-1.61484365,10
790,0.068359375,20,0.1,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
791,0.143359375,20,0.2,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
792,0.209472656,20,0.3,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
793,0.283203125,20,0.4,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
794,0.375488281,20,0.5,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
795,0.402832031,20,0.6,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
796,0.504150391,20,0.7,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
797,0.548828125,20,0.8,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
798,0.628857422,20,0.9,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
799,0.671386719,20,1,-0.300052665,4.126816672,-2.895407561,2.070367719,-2.259896788,1.244372596,0.732276676,-1.351981585,-1.041165647,-0.325329415,10
800,0.070703125,20,0.1,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
801,0.137109375,20,0.2,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
802,0.211230469,20,0.3,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
803,0.278515625,20,0.4,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
804,0.350097656,20,0.5,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
805,0.426855469,20,0.6,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
806,0.480908203,20,0.7,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
807,0.581640625,20,0.8,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
808,0.639404297,20,0.9,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
809,0.686035156,20,1,-1.149731249,4.50732602,1.676018396,1.137820698,0.707121418,-2.645945627,-2.067276622,-0.084743896,-0.645219957,-1.435369181,10
810,0.071484375,20,0.1,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
811,0.145703125,20,0.2,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
812,0.218261719,20,0.3,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
813,0.300390625,20,0.4,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
814,0.354003906,20,0.5,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
815,0.425097656,20,0.6,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
816,0.491162109,20,0.7,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
817,0.581640625,20,0.8,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
818,0.618310547,20,0.9,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
819,0.702636719,20,1,0.293262824,4.217153175,2.122602541,1.344007786,-2.403426131,-2.266859267,-1.813404884,-1.090263028,-0.616485158,0.213412141,10
820,0.072265625,20,0.1,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
821,0.141796875,20,0.2,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
822,0.214746094,20,0.3,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
823,0.284765625,20,0.4,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
824,0.353027344,20,0.5,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
825,0.419238281,20,0.6,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
826,0.480224609,20,0.7,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
827,0.574609375,20,0.8,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
828,0.618310547,20,0.9,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
829,0.694824219,20,1,1,4.223791096,1.896408694,-2.519431684,-2.124383541,-1.276292874,-0.473487905,0.775978666,0.497417547,-2,10
830,0.072265625,20,0.1,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
831,0.137109375,20,0.2,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
832,0.207128906,20,0.3,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
833,0.274609375,20,0.4,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
834,0.357910156,20,0.5,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
835,0.414550781,20,0.6,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
836,0.514404297,20,0.7,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
837,0.545703125,20,0.8,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
838,0.635888672,20,0.9,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
839,0.723144531,20,1,-0.846434069,4.535352308,1.731737601,-2.728367509,0.875297558,0.683264386,-2,-1.627951212,1.58E-16,-0.622899064,10
840,0.069921875,20,0.1,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
841,0.139453125,20,0.2,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
842,0.212402344,20,0.3,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
843,0.282421875,20,0.4,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
844,0.368652344,20,0.5,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
845,0.416894531,20,0.6,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
846,0.490478516,20,0.7,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
847,0.548046875,20,0.8,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
848,0.611279297,20,0.9,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
849,0.703613281,20,1,1,4.124990458,-2.618033989,-2.547844979,-1.778721504,-1.039519215,-0.381966011,1.63922552,1.174053939,0.427815781,10
850,0.066796875,20,0.1,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
851,0.136328125,20,0.2,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
852,0.215917969,20,0.3,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
853,0.279296875,20,0.4,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
854,0.359863281,20,0.5,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
855,0.411035156,20,0.6,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
856,0.495263672,20,0.7,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
857,0.558984375,20,0.8,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
858,0.627978516,20,0.9,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
859,0.700683594,20,1,0.69345974,4.131902022,-2.86136936,-2.42709706,-1.467416893,-1.141755971,1.765662617,-0.304202569,1.254783489,0.356033983,10
860,0.066796875,20,0.1,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
861,0.137109375,20,0.2,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
862,0.209472656,20,0.3,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
863,0.274609375,20,0.4,-0.447104119,4.232735299,-3.122533941,-2.229680084,-1.588383501,1.647871717,1.03010924,0.700975411,0.304140558,-0.528130581,10
